Player,Team,Absence_Start,Absence_End,Missed_Days
Kris Humphries,Nets,2012-01-02,2012-02-28,57
Kris Humphries,Nets,2012-02-22,2012-12-31,313
Kris Humphries,Nets,2012-12-25,2013-01-08,14
Kris Humphries,Nets,2013-01-04,2013-04-09,95
Kris Humphries,Raptors,2006-11-20,2006-11-28,8
Kris Humphries,Wizards,2015-02-28,2015-04-01,32
Kris Humphries,Wizards,2016-01-06,2016-02-09,34
Kris Joseph,Celtics,2012-11-14,2012-11-30,16
Kristaps Porzingis,Knicks,2016-12-31,2017-01-06,6
Kristaps Porzingis,Knicks,2017-01-12,2017-01-18,6
Kristaps Porzingis,Knicks,2017-02-25,2017-03-01,4
Kristaps Porzingis,Knicks,2017-03-16,2017-03-20,4
Kristaps Porzingis,Knicks,2017-04-04,2017-04-06,2
Kristaps Porzingis,Knicks,2017-04-09,2017-11-11,216
Kristaps Porzingis,Knicks,2017-11-08,2017-12-06,28
Kristaps Porzingis,Knicks,2017-12-03,2017-12-21,18
Kurt Thomas,Blazers,2012-03-01,2012-03-05,4
Kurt Thomas,Bucks,2010-02-22,2010-02-24,2
Kurt Thomas,Bulls,2010-12-03,2010-12-04,1
Kurt Thomas,Bulls,2010-12-06,2010-12-08,2
Kurt Thomas,Bulls,2010-12-11,2010-12-18,7
Kurt Thomas,Sonics,2007-10-31,2007-11-11,11
Kurt Thomas,Spurs,2008-02-21,2008-02-25,4
Kurt Thomas,Suns,2007-01-17,2007-02-20,34
Kwame Brown,Bobcats,2010-10-27,2010-11-15,19
Kwame Brown,Pistons,2010-02-26,2010-03-02,4
Kyle Anderson,Spurs,2014-11-05,2014-11-06,1
Kyle Anderson,Spurs,2015-01-06,2015-01-09,3
Kyle Anderson,Spurs,2017-03-09,2017-03-11,2
Kyle Anderson,Spurs,2017-12-04,2017-12-20,16
Kyle Korver,76ers,2007-04-08,2007-04-14,6
Kyle Korver,76ers,2007-11-16,2007-11-27,11
Kyle Korver,Cavaliers,2017-03-16,2017-03-22,6
Kyle Korver,Cavaliers,2017-03-27,2017-04-04,8
Kyle Korver,Hawks,2012-11-30,2012-12-12,12
Kyle Korver,Hawks,2013-11-29,2013-12-04,5
Kyle Korver,Hawks,2015-01-14,2015-01-16,2
Kyle Korver,Hawks,2015-03-07,2015-03-09,2
Kyle Korver,Hawks,2015-03-16,2015-03-22,6
Kyle Korver,Hawks,2015-05-24,2015-11-01,161
Kyle Korver,Hawks,2015-10-30,2015-11-06,7
Kyle Korver,Jazz,2009-12-07,2009-12-14,7
Kyle Korver,Jazz,2009-12-21,2009-12-26,5
Kyle Kuzma,Lakers,2017-11-29,2017-12-02,3
Kyle Lowry,Grizzlies,2006-11-24,2009-02-17,816
Kyle Lowry,Raptors,2012-11-07,2012-11-20,13
Kyle Lowry,Raptors,2012-12-14,2012-12-28,14
Kyle Lowry,Raptors,2014-04-02,2014-04-09,7
Kyle Lowry,Raptors,2015-02-28,2015-03-06,6
Kyle Lowry,Raptors,2015-03-22,2015-03-24,2
Kyle Lowry,Raptors,2015-03-25,2015-04-10,16
Kyle Lowry,Raptors,2016-04-02,2016-04-05,3
Kyle Lowry,Raptors,2017-02-24,2017-04-05,40
Kyle Lowry,Raptors,2018-01-09,2018-01-15,6
Kyle Lowry,Raptors,2018-03-16,2018-03-18,2
Kyle Lowry,Rockets,2010-02-09,2010-03-09,28
Kyle Lowry,Rockets,2010-10-26,2010-10-30,4
Kyle O'Quinn,Knicks,2015-12-21,2015-12-26,5
Kyle O'Quinn,Knicks,2016-12-11,2016-12-13,2
Kyle O'Quinn,Knicks,2016-12-31,2017-01-02,2
Kyle O'Quinn,Knicks,2018-01-23,2018-01-26,3
Kyle O'Quinn,Knicks,2018-03-26,2018-03-31,5
Kyle O'Quinn,Magic,2013-11-24,2013-11-26,2
Kyle O'Quinn,Magic,2014-10-30,2014-11-26,27
Kyle Singler,Thunder,2016-03-22,2016-03-26,4
Kyle Weaver,Thunder,2009-01-28,2009-01-30,2
Kyle Wiltjer,Rockets,2016-11-17,2016-11-27,10
Kyle Wiltjer,Rockets,2016-11-29,2016-12-01,2
Kyle Wiltjer,Rockets,2017-01-08,2017-03-10,61
Kyle Wiltjer,Rockets,2017-04-10,2017-04-12,2
Kyle Wiltjer,Rockets,2017-04-16,2017-05-01,15
Kyrie Irving,Cavaliers,2012-02-10,2012-02-15,5
Kyrie Irving,Cavaliers,2012-11-21,2012-12-11,20
Kyrie Irving,Cavaliers,2013-03-12,2013-03-31,19
Kyrie Irving,Cavaliers,2014-01-02,2014-01-07,5
Kyrie Irving,Cavaliers,2014-03-18,2014-04-02,15
Kyrie Irving,Cavaliers,2014-12-26,2014-12-30,4
Kyrie Irving,Cavaliers,2015-10-27,2015-12-19,53
Kyrie Irving,Cavaliers,2015-12-26,2015-12-28,2
Kyrie Irving,Cavaliers,2015-12-29,2016-01-02,4
Kyrie Irving,Cavaliers,2016-03-26,2016-03-29,3
Kyrie Irving,Cavaliers,2016-04-03,2016-04-05,2
Kyrie Irving,Cavaliers,2016-12-13,2016-12-17,4
Kyrie Irving,Celtics,2017-11-12,2017-11-14,2
Kyrie Irving,Celtics,2017-12-11,2017-12-13,2
Kyrie Irving,Celtics,2018-01-18,2018-01-21,3
Kyrie Irving,Celtics,2018-01-31,2018-02-06,6
Kyrie Irving,Celtics,2018-03-05,2018-03-08,3
Kyrylo Fesenko,Jazz,2007-10-30,2007-11-30,31
Kyrylo Fesenko,Jazz,2008-10-29,2008-11-01,3
Kyrylo Fesenko,Jazz,2008-12-05,2008-12-13,8
Kyrylo Fesenko,Jazz,2008-12-15,2008-12-23,8
Kyrylo Fesenko,Jazz,2009-01-02,2009-01-24,22
Kyrylo Fesenko,Jazz,2009-02-08,2009-02-11,3
Kyrylo Fesenko,Jazz,2009-02-19,2009-03-28,37
Kyrylo Fesenko,Pacers,2012-03-23,2012-04-13,21
LaMarcus Aldridge,Blazers,2014-11-15,2014-11-17,2
LaMarcus Aldridge,Blazers,2014-12-22,2014-12-23,1
LaMarcus Aldridge,Blazers,2014-12-26,2014-12-30,4
LaMarcus Aldridge,Spurs,2015-11-21,2015-11-25,4
LaMarcus Aldridge,Spurs,2016-01-06,2016-01-08,2
LaMarcus Aldridge,Spurs,2016-01-22,2016-01-25,3
LaMarcus Aldridge,Spurs,2016-03-05,2016-03-07,2
LaMarcus Aldridge,Spurs,2016-10-30,2016-11-01,2
LaMarcus Aldridge,Spurs,2016-12-14,2016-12-18,4
LaMarcus Aldridge,Spurs,2017-02-02,2017-02-04,2
LaMarcus Aldridge,Spurs,2017-03-08,2017-03-09,1
LaMarcus Aldridge,Spurs,2017-03-11,2017-03-15,4
LaMarcus Aldridge,Spurs,2018-02-12,2018-02-23,11
LaMarcus Aldridge,Spurs,2018-03-03,2018-03-05,2
LaMarcus Aldridge,Spurs,2018-03-12,2018-03-13,1
Lamar Odom,Lakers,2006-12-13,2007-01-26,44
Lamar Odom,Lakers,2007-10-29,2007-11-09,11
Lamar Odom,Lakers,2009-01-07,2009-01-13,6
Lamar Patterson,Hawks,2015-11-13,2015-11-15,2
Lamar Patterson,Hawks,2016-01-07,2016-01-09,2
Lamar Patterson,Hawks,2016-01-13,2016-01-20,7
Lamar Patterson,Hawks,2017-02-25,2017-02-27,2
Lance Allred,Cavaliers,2008-03-29,2008-03-30,1
Lance Allred,Cavaliers,2008-04-03,2008-04-16,13
Lance Stephenson,Grizzlies,2016-02-19,2016-02-21,2
Lance Stephenson,Hornets,2014-12-20,2014-12-29,9
Lance Stephenson,Hornets,2015-01-10,2015-01-14,4
Lance Stephenson,Pacers,2010-10-27,2011-01-07,72
Lance Stephenson,Pacers,2011-01-08,2011-01-14,6
Lance Stephenson,Pacers,2011-01-17,2011-02-23,37
Lance Stephenson,Pacers,2011-04-01,2012-04-17,382
Lance Stephenson,Pacers,2012-04-16,2012-04-23,7
Lance Stephenson,Pacers,2012-04-21,2014-01-10,629
Lance Thomas,Knicks,2015-02-11,2015-02-20,9
Lance Thomas,Knicks,2016-02-07,2016-02-09,2
Lance Thomas,Knicks,2016-03-20,2016-11-06,231
Lance Thomas,Knicks,2016-11-04,2016-12-02,28
Lance Thomas,Knicks,2016-11-14,2017-02-12,90
Lance Thomas,Knicks,2017-01-16,2018-03-13,421
Lance Thomas,Knicks,2017-03-27,2018-04-07,376
Lance Thomas,Thunder,2014-12-14,2014-12-16,2
Landry Fields,Raptors,2012-11-10,2012-12-26,46
Landry Fields,Raptors,2013-02-06,2013-02-10,4
Landry Fields,Raptors,2013-04-01,2013-04-03,2
Landry Fields,Raptors,2014-04-11,2014-04-30,19
Landry Fields,Raptors,2014-04-27,2014-11-15,202
Landry Fields,Raptors,2014-11-11,2014-11-19,8
Landry Fields,Raptors,2014-12-21,2014-12-27,6
Larry Hughes,Bobcats,2010-03-16,2010-03-20,4
Larry Hughes,Bulls,2008-10-28,2008-11-13,16
Larry Hughes,Cavaliers,2006-11-17,2006-12-09,22
Larry Hughes,Cavaliers,2007-01-13,2007-01-16,3
Larry Hughes,Cavaliers,2007-06-12,2007-11-11,152
Larry Hughes,Cavaliers,2007-11-06,2007-12-08,32
Larry Hughes,Knicks,2009-12-17,2009-12-22,5
Larry Nance Jr.,Cavaliers,2018-03-15,2018-03-23,8
Larry Nance Jr.,Lakers,2015-10-28,2015-11-03,6
Larry Nance Jr.,Lakers,2016-01-17,2016-01-26,9
Larry Nance Jr.,Lakers,2016-01-31,2016-02-19,19
Larry Nance Jr.,Lakers,2016-02-02,2016-04-06,64
Larry Nance Jr.,Lakers,2016-04-05,2016-11-10,219
Larry Nance Jr.,Lakers,2016-11-08,2017-01-22,75
Larry Nance Jr.,Lakers,2016-12-23,2017-11-27,339
Larry Sanders (b. 1988-11-21),Bucks,2011-02-08,2011-02-11,3
Larry Sanders (b. 1988-11-21),Bucks,2013-01-30,2013-02-01,2
Larry Sanders (b. 1988-11-21),Bucks,2013-02-06,2013-02-19,13
Larry Sanders (b. 1988-11-21),Bucks,2013-03-10,2013-03-12,2
Larry Sanders (b. 1988-11-21),Bucks,2013-04-12,2013-12-27,259
Larry Sanders (b. 1988-11-21),Bucks,2013-11-15,2014-04-09,145
Larry Sanders (b. 1988-11-21),Cavaliers,2017-03-18,2017-03-25,7
Larry Sanders (b. 1988-11-21),Cavaliers,2017-03-27,2017-04-02,6
Larry Sanders (b. 1988-11-21),Cavaliers,2017-04-04,2017-04-05,1
Lauri Markkanen,Bulls,2017-12-15,2017-12-18,3
Lauri Markkanen,Bulls,2018-03-13,2018-03-17,4
Lauri Markkanen,Bulls,2018-03-21,2018-03-23,2
Lauri Markkanen,Bulls,2018-03-24,2018-03-27,3
Lavoy Allen,76ers,2011-12-26,2012-01-07,12
Lavoy Allen,Pacers,2015-01-31,2015-02-08,8
Lavoy Allen,Pacers,2015-02-11,2015-02-20,9
Lavoy Allen,Pacers,2017-02-15,2017-02-24,9
Lavoy Allen,Pacers,2017-03-05,2017-03-08,3
Lavoy Allen,Pacers,2017-03-15,2017-03-19,4
Lawrence Roberts,Grizzlies,2006-12-09,2007-01-12,34
Lazar Hayward,Thunder,2011-12-25,2011-12-28,3
Lazar Hayward,Thunder,2012-03-02,2012-04-14,43
Lazar Hayward,Timberwolves,2010-11-07,2010-11-09,2
Lazar Hayward,Timberwolves,2010-12-17,2010-12-18,1
Lazar Hayward,Timberwolves,2010-12-27,2011-01-13,17
Lazar Hayward,Timberwolves,2011-01-17,2011-01-19,2
Lazar Hayward,Timberwolves,2011-01-26,2011-02-04,9
Lazar Hayward,Timberwolves,2011-02-14,2011-02-16,2
Lazar Hayward,Timberwolves,2011-03-09,2011-03-11,2
LeBron James,Cavaliers,2007-01-26,2007-01-28,2
LeBron James,Cavaliers,2007-01-30,2007-02-01,2
LeBron James,Cavaliers,2007-03-13,2007-03-14,1
LeBron James,Cavaliers,2007-04-01,2007-04-03,2
LeBron James,Cavaliers,2008-01-31,2008-02-02,2
LeBron James,Cavaliers,2008-04-16,2010-03-12,695
LeBron James,Cavaliers,2010-03-08,2015-01-13,1772
LeBron James,Cavaliers,2010-04-08,2015-04-19,1837
LeBron James,Cavaliers,2014-12-30,2016-03-31,457
LeBron James,Cavaliers,2015-04-15,2016-04-09,360
LeBron James,Cavaliers,2016-03-29,2018-04-15,747
LeBron James,Heat,2011-01-15,2011-01-18,3
LeBron James,Heat,2013-12-28,2013-12-30,2
LeBron James,Heat,2014-02-23,2014-02-27,4
LeBron James,Heat,2014-03-19,2014-03-21,2
Leandro Barbosa,Pacers,2012-03-16,2012-03-20,4
Leandro Barbosa,Raptors,2010-11-10,2010-11-21,11
Leandro Barbosa,Raptors,2011-01-24,2011-02-08,15
Leandro Barbosa,Raptors,2011-04-05,2012-01-31,301
Leandro Barbosa,Suns,2006-11-24,2006-11-29,5
Leandro Barbosa,Suns,2009-11-03,2009-11-08,5
Leandro Barbosa,Suns,2009-12-01,2009-12-25,24
Leandro Barbosa,Suns,2010-01-25,2010-03-16,50
Leandro Barbosa,Warriors,2015-04-09,2016-01-11,277
Leandro Barbosa,Warriors,2016-01-02,2016-01-13,11
Leandro Barbosa,Warriors,2016-04-10,2016-04-13,3
Leon Powe,Cavaliers,2009-10-27,2010-02-23,119
Leon Powe,Cavaliers,2010-04-17,2010-05-07,20
Leon Powe,Cavaliers,2010-12-17,2010-12-22,5
Leon Powe,Cavaliers,2011-01-07,2011-02-13,37
Leon Powe,Celtics,2006-11-10,2006-11-11,1
Leon Powe,Celtics,2008-04-12,2008-04-14,2
Leon Powe,Celtics,2009-04-03,2009-04-14,11
Lester Hudson,Celtics,2009-12-27,2009-12-30,3
Lester Hudson,Grizzlies,2010-01-25,2010-01-27,2
Lester Hudson,Grizzlies,2010-01-29,2010-02-01,3
Lester Hudson,Grizzlies,2010-02-19,2010-02-26,7
Lester Hudson,Grizzlies,2010-03-16,2010-04-14,29
Lester Hudson,Wizards,2010-11-10,2010-11-16,6
Lester Hudson,Wizards,2010-12-29,2010-12-31,2
Linas Kleiza,Raptors,2010-11-12,2010-11-16,4
Linas Kleiza,Raptors,2011-01-26,2011-03-30,63
Linas Kleiza,Raptors,2011-04-11,2012-01-11,275
Linas Kleiza,Raptors,2011-12-26,2012-02-03,39
Linas Kleiza,Raptors,2012-02-01,2012-02-28,27
Linas Kleiza,Raptors,2012-02-17,2013-03-04,381
Linas Kleiza,Raptors,2013-02-10,2013-03-08,26
Linas Kleiza,Raptors,2013-03-06,2013-04-09,34
Lindsey Hunter,Pistons,2006-12-05,2007-01-15,41
Lindsey Hunter,Pistons,2007-12-28,2008-01-10,13
Lindsey Hunter,Pistons,2008-01-12,2008-03-24,72
Lindsey Hunter,Pistons,2008-03-29,2008-04-01,3
Lindsey Hunter,Pistons,2008-04-04,2008-04-11,7
Lindsey Hunter,Pistons,2008-04-16,2008-05-10,24
Linton Johnson III,Bobcats,2008-11-01,2008-11-05,4
London Perrantes,Cavaliers,2017-10-20,2017-11-24,35
London Perrantes,Cavaliers,2017-11-27,2017-12-12,15
London Perrantes,Cavaliers,2017-12-17,2018-02-09,54
Lonzo Ball,Lakers,2017-12-25,2018-01-05,11
Lonzo Ball,Lakers,2018-01-17,2018-02-23,37
Lonzo Ball,Lakers,2018-02-24,2018-02-26,2
Loren Woods,Rockets,2008-03-21,2008-03-22,1
Loren Woods,Rockets,2008-04-01,2008-04-03,2
Lorenzen Wright,Cavaliers,2008-11-25,2008-12-12,17
Lorenzen Wright,Cavaliers,2008-12-19,2008-12-23,4
Lorenzen Wright,Hawks,2006-12-29,2007-01-05,7
Lorenzen Wright,Hawks,2007-03-23,2007-03-25,2
Lorenzen Wright,Hawks,2007-10-29,2007-12-08,40
Lorenzen Wright,Hawks,2007-11-01,2008-02-13,104
Lorenzen Wright,Kings,2008-02-29,2008-03-04,4
Lorenzo Brown,Pistons,2016-03-29,2016-04-08,10
Lorenzo Brown,Raptors,2017-10-19,2017-11-17,29
Lorenzo Brown,Raptors,2017-12-20,2017-12-29,9
Lorenzo Brown,Raptors,2018-01-01,2018-01-09,8
Lorenzo Brown,Raptors,2018-01-19,2018-01-30,11
Louis Amundson,76ers,2007-04-06,2007-04-08,2
Louis Amundson,76ers,2007-10-31,2007-11-11,11
Louis Amundson,76ers,2007-12-07,2007-12-10,3
Louis Amundson,76ers,2008-01-04,2008-01-06,2
Louis Amundson,Jazz,2007-02-10,2007-02-20,10
Louis Amundson,Jazz,2007-02-23,2007-02-24,1
Louis Amundson,Knicks,2014-10-30,2014-11-10,11
Louis Amundson,Suns,2009-12-05,2009-12-08,3
Louis Amundson,Warriors,2010-10-27,2010-12-07,41
Louis Amundson,Warriors,2011-01-21,2011-01-22,1
Louis Amundson,Warriors,2011-02-05,2011-02-25,20
Louis Williams,Hawks,2013-01-19,2013-11-15,300
Louis Williams,Hawks,2013-10-30,2013-11-19,20
Louis Williams,Hawks,2013-11-16,2013-11-23,7
Louis Williams,Hawks,2013-11-22,2013-11-29,7
Louis Williams,Lakers,2016-01-28,2016-01-29,1
Louis Williams,Lakers,2016-03-02,2016-03-13,11
Louis Williams,Raptors,2015-02-21,2015-02-23,2
Luc Richard Mbah a Moute,Bucks,2009-11-18,2009-11-20,2
Luc Richard Mbah a Moute,Bucks,2009-11-23,2009-12-04,11
Luc Richard Mbah a Moute,Bucks,2011-12-26,2012-01-02,7
Luc Richard Mbah a Moute,Bucks,2012-01-10,2012-01-12,2
Luc Richard Mbah a Moute,Bucks,2012-01-16,2012-01-20,4
Luc Richard Mbah a Moute,Bucks,2012-04-07,2012-04-09,2
Luc Richard Mbah a Moute,Bucks,2012-04-23,2012-12-01,222
Luc Richard Mbah a Moute,Bucks,2012-11-02,2013-03-27,145
Luc Richard Mbah a Moute,Bucks,2013-03-12,2013-04-03,22
Luc Richard Mbah a Moute,Rockets,2017-11-16,2017-11-18,2
Luc Richard Mbah a Moute,Rockets,2017-12-15,2018-01-15,31
Luc Richard Mbah a Moute,Rockets,2018-03-27,2018-03-30,3
Luc Richard Mbah a Moute,Timberwolves,2014-01-08,2014-01-10,2
Lucas Nogueira,Raptors,2014-11-01,2014-11-02,1
Lucas Nogueira,Raptors,2014-11-07,2014-11-13,6
Lucas Nogueira,Raptors,2015-01-10,2015-02-21,42
Lucas Nogueira,Raptors,2015-03-06,2015-04-08,33
Lucas Nogueira,Raptors,2015-04-10,2015-11-08,212
Lucas Nogueira,Raptors,2015-10-28,2015-11-22,25
Lucas Nogueira,Raptors,2015-11-13,2015-11-28,15
Lucas Nogueira,Raptors,2015-12-07,2015-12-09,2
Lucas Nogueira,Raptors,2016-04-16,2016-05-09,23
Lucas Nogueira,Raptors,2016-05-23,2017-01-22,244
Lucas Nogueira,Raptors,2017-01-18,2017-01-24,6
Lucas Nogueira,Raptors,2017-05-01,2017-05-07,6
Lucas Nogueira,Raptors,2017-05-05,2017-12-26,235
Lucas Nogueira,Raptors,2017-12-01,2018-04-11,131
Luigi Datome,Pistons,2014-11-17,2014-11-26,9
Luigi Datome,Pistons,2014-12-12,2015-01-02,21
Luis Montero,Blazers,2015-11-08,2015-12-18,40
Luis Montero,Blazers,2015-12-20,2015-12-21,1
Luis Montero,Blazers,2016-01-04,2016-01-06,2
Luis Montero,Blazers,2016-01-08,2016-02-06,29
Luis Montero,Blazers,2016-02-08,2016-03-28,49
Luis Montero,Pistons,2017-10-18,2017-11-08,21
Luis Montero,Pistons,2017-11-15,2017-12-30,45
Luis Scola,Raptors,2016-04-10,2016-04-12,2
Luis Scola,Rockets,2011-03-08,2011-03-20,12
Luke Babbitt,Blazers,2010-12-03,2010-12-18,15
Luke Babbitt,Blazers,2011-03-07,2011-04-03,27
Luke Babbitt,Blazers,2011-04-12,2011-04-13,1
Luke Babbitt,Blazers,2011-04-16,2012-01-11,270
Luke Babbitt,Hawks,2017-11-22,2017-11-30,8
Luke Babbitt,Hawks,2018-01-08,2018-01-12,4
Luke Babbitt,Heat,2018-03-29,2018-04-04,6
Luke Babbitt,Heat,2018-04-09,2018-04-11,2
Luke Babbitt,Pelicans,2014-11-08,2014-11-12,4
Luke Harangody,Cavaliers,2011-02-25,2011-02-27,2
Luke Harangody,Cavaliers,2012-01-27,2012-02-03,7
Luke Harangody,Cavaliers,2012-03-07,2012-04-14,38
Luke Harangody,Cavaliers,2012-03-18,2012-04-18,31
Luke Harangody,Cavaliers,2012-04-15,2012-11-07,206
Luke Harangody,Cavaliers,2012-10-30,2012-11-29,30
Luke Harangody,Celtics,2010-10-26,2010-10-29,3
Luke Kennard,Pistons,2017-10-28,2017-11-03,6
Luke Kornet,Knicks,2017-10-19,2018-02-08,112
Luke Kornet,Knicks,2018-03-21,2018-03-23,2
Luke Ridnour,Bucks,2008-11-01,2008-11-05,4
Luke Ridnour,Bucks,2008-11-24,2008-11-26,2
Luke Ridnour,Bucks,2009-02-09,2009-02-20,11
Luke Ridnour,Bucks,2013-11-06,2013-11-15,9
Luke Ridnour,Sonics,2007-03-06,2007-03-16,10
Luke Ridnour,Sonics,2007-11-14,2007-12-09,25
Luke Ridnour,Timberwolves,2010-11-09,2010-11-17,8
Luke Schenscher,Blazers,2007-03-25,2007-03-26,1
Luke Walton,Lakers,2007-01-28,2007-02-23,26
Luke Walton,Lakers,2007-03-02,2007-03-15,13
Luke Walton,Lakers,2007-12-25,2007-12-30,5
Luke Walton,Lakers,2008-12-07,2008-12-09,2
Luke Walton,Lakers,2009-01-04,2009-01-21,17
Luke Walton,Lakers,2009-04-27,2009-05-06,9
Luke Walton,Lakers,2009-11-19,2010-01-12,54
Luke Walton,Lakers,2010-03-09,2010-04-04,26
Luke Walton,Lakers,2010-10-26,2010-11-05,10
Luol Deng,Bulls,2007-11-18,2007-11-25,7
Luol Deng,Bulls,2008-01-05,2008-01-13,8
Luol Deng,Bulls,2008-01-19,2008-01-21,2
Luol Deng,Bulls,2008-01-23,2008-02-20,28
Luol Deng,Bulls,2009-03-11,2010-04-02,387
Luol Deng,Bulls,2010-03-11,2012-02-04,695
Luol Deng,Heat,2015-01-21,2015-01-23,2
Luol Deng,Heat,2015-01-27,2015-02-03,7
Luol Deng,Heat,2015-11-27,2015-12-09,12
Luol Deng,Lakers,2017-01-14,2017-01-22,8
Luol Deng,Lakers,2017-03-03,2017-03-05,2
Luol Deng,Lakers,2017-03-07,2017-04-02,26
Luol Deng,Lakers,2017-04-07,2017-04-11,4
Luol Deng,Lakers,2017-10-20,2017-11-03,14
Luol Deng,Lakers,2017-11-05,2018-03-03,118
Luther Head,Heat,2009-03-06,2009-03-14,8
Luther Head,Kings,2010-12-27,2011-01-09,13
Luther Head,Kings,2011-01-14,2011-01-17,3
Luther Head,Pacers,2010-01-16,2010-01-22,6
Luther Head,Rockets,2007-03-30,2007-04-04,5
Luther Head,Rockets,2007-12-07,2007-12-09,2
Luther Head,Rockets,2008-02-02,2008-02-19,17
Luther Head,Rockets,2009-01-25,2009-02-26,32
Maalik Wayns,Clippers,2013-03-27,2013-03-29,2
Maalik Wayns,Clippers,2013-04-16,2013-04-25,9
Maalik Wayns,Clippers,2013-04-22,2014-01-01,254
Maceo Baston,Pacers,2006-11-08,2006-11-17,9
Maceo Baston,Pacers,2006-11-21,2006-11-28,7
Maceo Baston,Pacers,2007-02-09,2007-02-11,2
Maceo Baston,Pacers,2007-03-03,2007-03-09,6
Maceo Baston,Pacers,2007-03-11,2007-03-16,5
Maceo Baston,Pacers,2007-04-14,2007-04-17,3
Maceo Baston,Pacers,2008-11-18,2008-11-28,10
Maceo Baston,Pacers,2008-12-03,2008-12-05,2
Maceo Baston,Pacers,2008-12-30,2009-01-07,8
Maceo Baston,Pacers,2009-01-11,2009-01-19,8
Maceo Baston,Pacers,2009-01-20,2009-01-23,3
Maceo Baston,Raptors,2007-10-31,2007-11-16,16
Maceo Baston,Raptors,2007-12-11,2007-12-28,17
Maceo Baston,Raptors,2008-01-11,2008-01-30,19
Maceo Baston,Raptors,2008-02-04,2008-02-13,9
Maceo Baston,Raptors,2008-02-24,2008-03-02,7
Maceo Baston,Raptors,2008-03-26,2008-04-26,31
Malachi Richardson,Kings,2016-11-08,2016-12-14,36
Malachi Richardson,Kings,2017-03-01,2017-03-18,17
Malachi Richardson,Kings,2017-03-22,2017-12-14,267
Malachi Richardson,Kings,2017-12-01,2018-01-17,47
Malcolm Brogdon,Bucks,2017-04-08,2017-04-10,2
Malcolm Brogdon,Bucks,2018-01-26,2018-01-29,3
Malcolm Brogdon,Bucks,2018-02-02,2018-04-09,66
Malcolm Delaney,Hawks,2017-04-02,2017-04-06,4
Malcolm Lee,Timberwolves,2012-01-27,2012-02-06,10
Malcolm Lee,Timberwolves,2012-02-10,2012-03-10,29
Malcolm Miller,Raptors,2017-10-19,2017-12-20,62
Malcolm Miller,Raptors,2017-12-26,2018-01-11,16
Malcolm Miller,Raptors,2018-01-19,2018-02-26,38
Malcolm Thomas (b. 1988-11-08),Bulls,2013-04-25,2013-04-29,4
Malcolm Thomas (b. 1988-11-08),Bulls,2013-05-02,2013-05-04,2
Malcolm Thomas (b. 1988-11-08),Jazz,2014-02-07,2014-02-19,12
Malcolm Thomas (b. 1988-11-08),Jazz,2014-02-24,2014-03-05,9
Malcolm Thomas (b. 1988-11-08),Jazz,2014-03-08,2014-03-12,4
Malcolm Thomas (b. 1988-11-08),Jazz,2014-03-16,2014-03-22,6
Malcolm Thomas (b. 1988-11-08),Jazz,2014-03-30,2014-04-04,5
Malcolm Thomas (b. 1988-11-08),Jazz,2014-04-06,2014-04-11,5
Malcolm Thomas (b. 1988-11-08),Spurs,2012-01-30,2013-12-19,689
Malik Allen,Bucks,2008-12-09,2008-12-23,14
Malik Allen,Bucks,2008-12-30,2009-01-09,10
Malik Allen,Bucks,2009-01-10,2009-01-12,2
Malik Allen,Bulls,2006-12-01,2006-12-04,3
Malik Allen,Bulls,2007-01-11,2007-01-15,4
Malik Allen,Bulls,2007-01-17,2007-01-20,3
Malik Allen,Bulls,2007-03-11,2007-03-16,5
Malik Allen,Magic,2010-10-28,2010-11-06,9
Malik Allen,Magic,2010-11-10,2010-11-15,5
Malik Allen,Magic,2010-11-20,2010-11-24,4
Malik Allen,Magic,2010-11-30,2010-12-01,1
Malik Allen,Magic,2010-12-23,2011-02-04,43
Malik Allen,Mavericks,2008-04-06,2008-04-10,4
Malik Allen,Nuggets,2009-12-07,2009-12-10,3
Malik Beasley,Nuggets,2016-12-07,2016-12-08,1
Malik Beasley,Nuggets,2016-12-10,2017-01-02,23
Malik Beasley,Nuggets,2017-02-23,2017-03-06,11
Malik Beasley,Nuggets,2017-03-10,2017-03-13,3
Malik Beasley,Nuggets,2017-03-22,2017-03-31,9
Malik Hairston,Spurs,2008-12-22,2009-01-31,40
Malik Hairston,Spurs,2009-03-12,2009-11-09,242
Malik Hairston,Spurs,2009-10-28,2009-11-18,21
Malik Hairston,Spurs,2009-11-14,2009-12-07,23
Malik Hairston,Spurs,2009-12-03,2010-02-21,80
Malik Rose,Knicks,2007-12-08,2007-12-14,6
Malik Rose,Thunder,2009-02-20,2009-02-21,1
Malik Rose,Thunder,2009-04-08,2009-04-10,2
Mangok Mathiang,Hornets,2017-10-18,2017-10-23,5
Mangok Mathiang,Hornets,2017-10-29,2017-12-08,40
Mangok Mathiang,Hornets,2017-12-15,2017-12-18,3
Mangok Mathiang,Hornets,2017-12-22,2018-03-22,90
Manny Harris,Cavaliers,2010-11-09,2010-11-13,4
Manny Harris,Cavaliers,2010-11-19,2010-12-04,15
Manny Harris,Cavaliers,2010-12-05,2010-12-08,3
Manny Harris,Cavaliers,2011-02-16,2011-02-23,7
Manny Harris,Mavericks,2017-03-11,2017-03-13,2
Manny Harris,Mavericks,2017-03-23,2017-03-27,4
MarShon Brooks,Celtics,2014-01-03,2014-01-13,10
